"","budget","id","popularity","Earnings","runtime","vote_average","vote_count","Distributor","Title","Director","actor.1","actor.2","actor.3","year","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western","count"
"2891",NA,NA,NA,700059566,NA,NA,NA,"Walt Disney","Black Panther","Ryan Coogler","Chadwick Boseman","Lupita Nyong'o","Lupita Nyong'o",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2892",NA,NA,NA,678815482,NA,NA,NA,"Walt Disney","Avengers: Infinity War","Anthony Russo and Joe Russo","Robert Downey Jr.","Mark Ruffalo","Mark Ruffalo",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2893",NA,NA,NA,608581744,NA,NA,NA,"Walt Disney","Incredibles 2","Brad Bird","Holly Hunter","Sarah Vowell","Sarah Vowell",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2894",NA,NA,NA,417719760,NA,NA,NA,"Universal Pictures","Jurassic World: Fallen Kingdom","J.A. Bayona","Derek Connolly","Bryce Dallas Howard","Bryce Dallas Howard",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2895",NA,NA,NA,318491426,NA,NA,NA,"Twentieth Century Fox","Deadpool 2","David Leitch","Rhett Reese","Ryan Reynolds","Ryan Reynolds",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2896",NA,NA,NA,404515480,NA,NA,NA,"Sony Pictures","Jumanji: Welcome to the Jungle","Jake Kasdan","Dwayne Johnson","Kevin Hart","Kevin Hart",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2897",NA,NA,NA,220159104,NA,NA,NA,"Paramount Pictures","Mission: Impossible - Fallout","Christopher McQuarrie","Tom Cruise","Ving Rhames","Ving Rhames",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2898",NA,NA,NA,216648740,NA,NA,NA,"Walt Disney","Ant-Man and the Wasp","Peyton Reed","Chris McKenna","Andrew Barrer","Andrew Barrer",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2899",NA,NA,NA,213767512,NA,NA,NA,"Walt Disney","Solo: A Star Wars Story","Ron Howard","Lawrence Kasdan","Woody Harrelson","Woody Harrelson",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2900",NA,NA,NA,213515506,NA,NA,NA,"Sony Pictures","Venom","Ruben Fleischer","Jeff Pinkner","Tom Hardy","Tom Hardy",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2901",NA,NA,NA,215288866,NA,NA,NA,"Warner Bros.","A Star Is Born","Bradley Cooper","Eric Roth","Lady Gaga","Lady Gaga",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2902",NA,NA,NA,335061807,NA,NA,NA,"Warner Bros.","Aquaman","James Wan","David Leslie Johnson-McGoldrick","Amber Heard","Amber Heard",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2903",NA,NA,NA,216428042,NA,NA,NA,"Twentieth Century Fox","Bohemian Rhapsody","Bryan Singer","Rami Malek","Gwilym Lee","Gwilym Lee",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2904",NA,NA,NA,188024361,NA,NA,NA,"Paramount Pictures","A Quiet Place","John Krasinski","Scott Beck","Emily Blunt","Emily Blunt",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2905",NA,NA,NA,174532921,NA,NA,NA,"Warner Bros.","Crazy Rich Asians","Jon M. Chu","Peter Chiarelli","Henry Golding","Henry Golding",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2906",NA,NA,NA,167510016,NA,NA,NA,"Sony Pictures","Hotel Transylvania 3: Summer Vacation","Genndy Tartakovsky","Adam Sandler","Selena Gomez","Selena Gomez",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2907",NA,NA,NA,159342015,NA,NA,NA,"Universal Pictures","Halloween","David Gordon Green","Jeff Fradley","Judy Greer","Judy Greer",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2908",NA,NA,NA,159555901,NA,NA,NA,"Warner Bros.","Fantastic Beasts: The Crimes of Grindelwald","David Yates","Eddie Redmayne","Dan Fogler","Dan Fogler",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2909",NA,NA,NA,145443742,NA,NA,NA,"Warner Bros.","The Meg","Jon Turteltaub","Dean Georgaris","Jason Statham","Jason Statham",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2910",NA,NA,NA,140218711,NA,NA,NA,"Warner Bros.","Ocean's 8","Gary Ross","Sandra Bullock","Anne Hathaway","Anne Hathaway",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2911",NA,NA,NA,137690172,NA,NA,NA,"Warner Bros.","Ready Player One","Steven Spielberg","Ernest Cline","Olivia Cooke","Olivia Cooke",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2912",NA,NA,NA,174340174,NA,NA,NA,"Twentieth Century Fox","The Greatest Showman","Michael Gracey","Jenny Bicks","Zac Efron","Zac Efron",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2913",NA,NA,NA,120634935,NA,NA,NA,"Universal Pictures","Mamma Mia! Here We Go Again","Ol Parker","Lily James","Pierce Brosnan","Pierce Brosnan",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2914",NA,NA,NA,117450119,NA,NA,NA,"Warner Bros.","The Nun","Corin Hardy","Demián Bichir","Jonas Bloquet","Jonas Bloquet",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2915",NA,NA,NA,115253424,NA,NA,NA,"Sony Pictures","Peter Rabbit","Will Gluck","James Corden","Rose Byrne","Rose Byrne",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2916",NA,NA,NA,115715889,NA,NA,NA,"Metro-Goldwyn-Mayer (MGM)","Creed II","Steven Caple Jr.","Sylvester Stallone","Sylvester Stallone","Sylvester Stallone",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"2917",NA,NA,NA,171958438,NA,NA,NA,"Walt Disney","Mary Poppins Returns","Rob Marshall","Emily Blunt","Ben Whishaw","Ben Whishaw",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2918",NA,NA,NA,620181382,NA,NA,NA,"Walt Disney","Star Wars: Episode VIII - The Last Jedi","Rian Johnson","Mark Hamill","Adam Driver","Adam Driver",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2919",NA,NA,NA,102084362,NA,NA,NA,"Sony Pictures","The Equalizer 2","Antoine Fuqua","Denzel Washington","Pedro Pascal","Pedro Pascal",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2920",NA,NA,NA,101028233,NA,NA,NA,"Warner Bros.","Rampage","Brad Peyton","Dwayne Johnson","Malin Åkerman","Malin Åkerman",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2921",NA,NA,NA,100478608,NA,NA,NA,"Walt Disney","A Wrinkle in Time","Ava DuVernay","Storm Reid","Reese Witherspoon","Reese Witherspoon",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2922",NA,NA,NA,100407760,NA,NA,NA,"Universal Pictures","Fifty Shades Freed","James Foley","Dakota Johnson","Kim Basinger","Kim Basinger",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2923",NA,NA,NA,99215042,NA,NA,NA,"Walt Disney","Christopher Robin","Marc Forster","Tom McCarthy","Ewan McGregor","Ewan McGregor",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2924",NA,NA,NA,83482352,NA,NA,NA,"Roadside Attractions","I Can Only Imagine","Jon Erwin","Alex Cramer","Cloris Leachman","Cloris Leachman",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2925",NA,NA,NA,83240103,NA,NA,NA,"Warner Bros.","Smallfoot","Karey Kirkpatrick","Channing Tatum","Zendaya","Zendaya",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2926",NA,NA,NA,81903458,NA,NA,NA,"Twentieth Century Fox","The Post","Steven Spielberg","Liz Hannah","Tom Hanks","Tom Hanks",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2927",NA,NA,NA,77339130,NA,NA,NA,"Universal Pictures","Night School","Malcolm D. Lee","Kevin Hart","Joey Wells","Joey Wells",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2928",NA,NA,NA,127195589,NA,NA,NA,"Paramount Pictures","Bumblebee","Travis Knight","Hailee Steinfeld","Jorge Lendeborg Jr.","Jorge Lendeborg Jr.",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2929",NA,NA,NA,69488745,NA,NA,NA,"Universal Pictures","The First Purge","Gerard McMurray","Y'lan Noel","Joivan Wade","Joivan Wade",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2930",NA,NA,NA,68566296,NA,NA,NA,"Paramount Pictures","Book Club","Bill Holderman","Jane Fonda","Mary Steenburgen","Mary Steenburgen",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2931",NA,NA,NA,68549695,NA,NA,NA,"Universal Pictures","The House with a Clock in Its Walls","Eli Roth","Jack Black","Owen Vaccaro","Owen Vaccaro",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2932",NA,NA,NA,68420120,NA,NA,NA,"Universal Pictures","Skyscraper","Rawson Marshall Thurber","Dwayne Johnson","Chin Han","Chin Han",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2933",NA,NA,NA,67745330,NA,NA,NA,"Universal Pictures","Insidious: The Last Key","Adam Robitel","Lin Shaye","Leigh Whannell","Leigh Whannell",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2934",NA,NA,NA,67363237,NA,NA,NA,"Paramount Pictures","Instant Family","Sean Anders","Mark Wahlberg","Isabela Moner","Isabela Moner",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2935",NA,NA,NA,103804407,NA,NA,NA,"Warner Bros.","The Mule","Clint Eastwood","Clint Eastwood","Laurence Fishburne","Laurence Fishburne",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2936",NA,NA,NA,60311495,NA,NA,NA,"Universal Pictures","Blockers","Kay Cannon","Eben Russell","Hayden Schlossberg","Hayden Schlossberg",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2937",NA,NA,NA,59874525,NA,NA,NA,"Universal Pictures","Pacific Rim: Uprising","Steven S. DeKnight","Emily Carmichael","John Boyega","John Boyega",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2938",NA,NA,NA,58250803,NA,NA,NA,"Warner Bros.","Tomb Raider","Roar Uthaug","Alicia Vikander","Walton Goggins","Walton Goggins",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2939",NA,NA,NA,58032443,NA,NA,NA,"Twentieth Century Fox","Maze Runner: The Death Cure","Wes Ball","Dylan O'Brien","Thomas Brodie-Sangster","Thomas Brodie-Sangster",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2940",NA,NA,NA,54730625,NA,NA,NA,"Warner Bros.","Tag","Jeff Tomsic","Rob McKittrick","Jeremy Renner","Jeremy Renner",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2941",NA,NA,NA,53548586,NA,NA,NA,"Lionsgate","A Simple Favor","Paul Feig","Anna Kendrick","Henry Golding","Henry Golding",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"2942",NA,NA,NA,53059911,NA,NA,NA,"Warner Bros.","Life of the Party","Ben Falcone","Melissa McCarthy","Molly Gordon","Molly Gordon",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2943",NA,NA,NA,51024708,NA,NA,NA,"Twentieth Century Fox","The Predator","Shane Black","Boyd Holbrook","Jacob Tremblay","Jacob Tremblay",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2944",NA,NA,NA,50072235,NA,NA,NA,"Sony Pictures","Sicario: Day of the Soldado","Stefano Sollima","Benicio del Toro","Isabela Moner","Isabela Moner",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2945",NA,NA,NA,49275340,NA,NA,NA,"Focus Features","BlacKkKlansman","Spike Lee","Spike Lee","Charlie Wachtel","Charlie Wachtel",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"2946",NA,NA,NA,63859435,NA,NA,NA,"Fox Searchlight Pictures","The Shape of Water","Guillermo del Toro","Sally Hawkins","Richard Jenkins","Richard Jenkins",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2947",NA,NA,NA,46874505,NA,NA,NA,"Twentieth Century Fox","Red Sparrow","Francis Lawrence","Jennifer Lawrence","Matthias Schoenaerts","Matthias Schoenaerts",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2948",NA,NA,NA,46840590,NA,NA,NA,"Universal Pictures","Breaking In","James McTeigue","Gabrielle Union","Richard Cabral","Richard Cabral",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2949",NA,NA,NA,46700633,NA,NA,NA,"Sony Pictures","Goosebumps 2: Haunted Halloween","Ari Sandel","Wendi McLendon-Covey","Jeremy Ray Taylor","Jeremy Ray Taylor",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2950",NA,NA,NA,45819713,NA,NA,NA,"Warner Bros.","12 Strong","Nicolai Fuglsig","Peter Craig","Michael Shannon","Michael Shannon",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2951",NA,NA,NA,44947622,NA,NA,NA,"STX Entertainment","Den of Thieves","Christian Gudegast","Gerard Butler","Pablo Schreiber","Pablo Schreiber",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2952",NA,NA,NA,44936545,NA,NA,NA,"Universal Pictures","First Man","Damien Chazelle","Ryan Gosling","Jason Clarke","Jason Clarke",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2953",NA,NA,NA,44069456,NA,NA,NA,"A24","Hereditary","Ari Aster","Toni Collette","Milly Shapiro","Milly Shapiro",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2954",NA,NA,NA,43549096,NA,NA,NA,"Lionsgate","Tyler Perry's Acrimony","Tyler Perry","Taraji P. Henson","Tika Sumpter","Tika Sumpter",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"2955",NA,NA,NA,43242871,NA,NA,NA,"Paramount Pictures","Sherlock Gnomes","John Stevenson","James McAvoy","Johnny Depp","Johnny Depp",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2956",NA,NA,NA,42469946,NA,NA,NA,"Lionsgate","Uncle Drew","Charles Stone III","Kyrie Irving","Shaquille O'Neal","Shaquille O'Neal",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"2957",NA,NA,NA,42402632,NA,NA,NA,"Twentieth Century Fox","Widows","Steve McQueen","Viola Davis","Elizabeth Debicki","Elizabeth Debicki",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2958",NA,NA,NA,104897530,NA,NA,NA,"Universal Pictures","Pitch Perfect 3","Trish Sie","Anna Kendrick","Rebel Wilson","Rebel Wilson",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2959",NA,NA,NA,41411015,NA,NA,NA,"Universal Pictures","Truth or Dare","Jeff Wadlow","Michael Reisz","Lucy Hale","Lucy Hale",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2960",NA,NA,NA,40891591,NA,NA,NA,"Warner Bros.","Paddington 2","Paul King","Ben Whishaw","Sally Hawkins","Sally Hawkins",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2961",NA,NA,NA,40826341,NA,NA,NA,"Twentieth Century Fox","Love, Simon","Greg Berlanti","Isaac Aptaker","Katherine Langford","Katherine Langford",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2962",NA,NA,NA,56468410,NA,NA,NA,"Focus Features","Darkest Hour","Joe Wright","Gary Oldman","Lily James","Lily James",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"2963",NA,NA,NA,36343858,NA,NA,NA,"Lionsgate","The Commuter","Jaume Collet-Serra","Byron Willinger","Vera Farmiga","Vera Farmiga",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"2964",NA,NA,NA,36276286,NA,NA,NA,"Warner Bros.","The 15:17 to Paris","Clint Eastwood","Anthony Sadler","Spencer Stone","Spencer Stone",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"2965",NA,NA,NA,36108758,NA,NA,NA,"STX Entertainment","Mile 22","Peter Berg","Graham Roland","John Malkovich","John Malkovich",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2966",NA,NA,NA,35857181,NA,NA,NA,"Studio 8","Alpha","Albert Hughes","Kodi Smit-McPhee","Jens Hultén","Jens Hultén",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2967",NA,NA,NA,35418723,NA,NA,NA,"STX Entertainment","Peppermint","Pierre Morel","Jennifer Garner","Juan Pablo Raba","Juan Pablo Raba",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2968",NA,NA,NA,34017028,NA,NA,NA,"Metro-Goldwyn-Mayer (MGM)","Death Wish","Eli Roth","Bruce Willis","Dean Norris","Dean Norris",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"2969",NA,NA,NA,33562069,NA,NA,NA,"Lionsgate","The Spy Who Dumped Me","Susanna Fogel","Mila Kunis","Justin Theroux","Justin Theroux",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"2970",NA,NA,NA,32732301,NA,NA,NA,"Paramount Pictures","Annihilation","Alex Garland","Natalie Portman","Gina Rodriguez","Gina Rodriguez",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2971",NA,NA,NA,85080171,NA,NA,NA,"Universal Pictures","Green Book","Peter Farrelly","Brian Hayes Currie","Mahershala Ali","Mahershala Ali",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"2972",NA,NA,NA,32015231,NA,NA,NA,"Fox Searchlight Pictures","Isle of Dogs","Wes Anderson","Bryan Cranston","Bill Murray","Bill Murray",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2973",NA,NA,NA,31713110,NA,NA,NA,"Paramount Pictures","Nobody's Fool","Tyler Perry","Tiffany Haddish","Omari Hardwick","Omari Hardwick",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2974",NA,NA,NA,31445012,NA,NA,NA,"STX Entertainment","Adrift","Baltasar Kormákur","Aaron Kandell","Shailene Woodley","Shailene Woodley",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2975",NA,NA,NA,84410380,NA,NA,NA,"Twentieth Century Fox","Ferdinand","Carlos Saldanha","John Cena","Gina Rodriguez","Gina Rodriguez",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2976",NA,NA,NA,30824628,NA,NA,NA,"Lionsgate","Robin Hood","Otto Bathurst","Ben Chandler","Jamie Foxx","Jamie Foxx",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"2977",NA,NA,NA,30617396,NA,NA,NA,"Twentieth Century Fox","Super Troopers 2","Jay Chandrasekhar","Jay Chandrasekhar","Steve Lemme","Steve Lemme",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2978",NA,NA,NA,30569484,NA,NA,NA,"Screen Gems","Slender Man","Sylvain White","Joey King","Jaz Sinclair","Jaz Sinclair",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2979",NA,NA,NA,54513740,NA,NA,NA,"Fox Searchlight Pictures","Three Billboards Outside Ebbing, Missouri","Martin McDonagh","Frances McDormand","Sam Rockwell","Sam Rockwell",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2980",NA,NA,NA,209726015,NA,NA,NA,"Walt Disney","Coco","Lee Unkrich","","Gael García Bernal","Gael García Bernal",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
"2981",NA,NA,NA,29819114,NA,NA,NA,"Entertainment Studios Motion Pictures","Hostiles","Scott Cooper","Christian Bale","Wes Studi","Wes Studi",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2982",NA,NA,NA,29719483,NA,NA,NA,"Twentieth Century Fox","The Hate U Give","George Tillman Jr.","Amandla Stenberg","Russell Hornsby","Russell Hornsby",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2983",NA,NA,NA,30014539,NA,NA,NA,"Neon","I, Tonya","Craig Gillespie","Margot Robbie","Allison Janney","Allison Janney",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2984",NA,NA,NA,25091816,NA,NA,NA,"Lionsgate","Winchester","The Spierig Brothers","Helen Mirren","Sarah Snook","Sarah Snook",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"2985",NA,NA,NA,24586708,NA,NA,NA,"Aviron Pictures","The Strangers: Prey at Night","Johannes Roberts","Bryan Bertino","Martin Henderson","Martin Henderson",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2986",NA,NA,NA,24011188,NA,NA,NA,"Studio 8","White Boy Rick","Yann Demange","Logan Miller","Noah Miller","Noah Miller",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2987",NA,NA,NA,39282227,NA,NA,NA,"STX Entertainment","Second Act","Peter Segal","Elaine Goldsmith-Thomas","Leah Remini","Leah Remini",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2988",NA,NA,NA,28780744,NA,NA,NA,"STX Entertainment","Molly's Game","Aaron Sorkin","Jessica Chastain","Kevin Costner","Kevin Costner",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2989",NA,NA,NA,21704844,NA,NA,NA,"Paramount Pictures","Overlord","Julius Avery","Billy Ray","Wyatt Russell","Wyatt Russell",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"2990",NA,NA,NA,30573626,NA,NA,NA,"Sony Pictures","Holmes & Watson","Etan Cohen","Will Ferrell","Rebecca Hall","Rebecca Hall",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2991",NA,NA,NA,20877013,NA,NA,NA,"Screen Gems","Proud Mary","Babak Najafi","John S. Newman","Billy Brown","Billy Brown",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2992",NA,NA,NA,20706452,NA,NA,NA,"STX Entertainment","The Happytime Murders","Brian Henson","Melissa McCarthy","Joel McHale","Joel McHale",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2993",NA,NA,NA,21198205,NA,NA,NA,"Focus Features","Phantom Thread","Paul Thomas Anderson","Daniel Day-Lewis","Vicky Krieps","Vicky Krieps",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"2994",NA,NA,NA,47836282,NA,NA,NA,"Annapurna Pictures","Vice","Adam McKay","Christian Bale","Steve Carell","Steve Carell",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2995",NA,NA,NA,17839115,NA,NA,NA,"Twentieth Century Fox","Bad Times at the El Royale","Drew Goddard","Jeff Bridges","Dakota Johnson","Dakota Johnson",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"2996",NA,NA,NA,17612099,NA,NA,NA,"Metro-Goldwyn-Mayer (MGM)","Operation Finale","Chris Weitz","Oscar Isaac","Lior Raz","Lior Raz",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"2997",NA,NA,NA,17560475,NA,NA,NA,"Affirm Films","Paul, Apostle of Christ","Andrew Hyatt","James Faulkner","Olivier Martinez","Olivier Martinez",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2998",NA,NA,NA,48958273,NA,NA,NA,"A24","Lady Bird","Greta Gerwig","Saoirse Ronan","Tracy Letts","Tracy Letts",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2999",NA,NA,NA,17493096,NA,NA,NA,"Annapurna Pictures","Sorry to Bother You","Boots Riley","Lakeith Stanfield","Armie Hammer","Armie Hammer",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"3000",NA,NA,NA,17395520,NA,NA,NA,"Entertainment Studios Motion Pictures","Chappaquiddick","John Curran","Taylor Allen","Kate Mara","Kate Mara",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"3001",NA,NA,NA,16376066,NA,NA,NA,"Roadside Attractions","Forever My Girl","Bethany Ashton Wolf","Alex Roe","John Benjamin Hickey","John Benjamin Hickey",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"3002",NA,NA,NA,34366783,NA,NA,NA,"Fox Searchlight Pictures","The Favourite","Yorgos Lanthimos","Deborah Davis","Emma Stone","Emma Stone",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"3003",NA,NA,NA,15767460,NA,NA,NA,"Lionsgate","Hunter Killer","Donovan Marsh","Arne Schmidt","Gary Oldman","Gary Oldman",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"3004",NA,NA,NA,15951040,NA,NA,NA,"Universal Pictures","Mortal Engines","Christian Rivers","Peter Jackson","Hugo Weaving","Hugo Weaving",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"3005",NA,NA,NA,14841338,NA,NA,NA,"Sony Pictures","The Girl in the Spider's Web","Fede Alvarez","Steven Knight","Sverrir Gudnason","Sverrir Gudnason",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"3006",NA,NA,NA,14837422,NA,NA,NA,"Screen Gems","The Possession of Hannah Grace","Diederik van Rooijen","Shay Mitchell","Kirby Johnson","Kirby Johnson",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"3007",NA,NA,NA,13539709,NA,NA,NA,"A24","Eighth Grade","Bo Burnham","Elsie Fisher","Emily Robinson","Emily Robinson",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
